id;district_id;name;zip_code
8201012001;820101;GUFASA;97752
8201012002;820101;GUAIMAADU;97752
8201012003;820101;JALAN BARU;97752
8201012004;820101;GAM LAMO;97752
8201012005;820101;SOAKONORA;97752
8201012006;820101;GALALA;97752
8201012007;820101;BOBANEHENA;97752
8201012008;820101;PAYO;97752
8201012009;820101;BOBO;97752
8201012010;820101;SARIA;97752
8201012011;820101;IDAM DEHE;97752
8201012012;820101;IDAMDEHE GAMSUNGI;97752
8201012013;820101;MARMABATI;97752
8201012014;820101;GAMTALA;97752
8201012015;820101;LOLORY;97752
8201012016;820101;TOBOSO;NULL
8201012017;820101;HUKU-HUKU KIE;NULL
8201012018;820101;ACANGO;97752
8201012019;820101;TEDENG;97752
8201012020;820101;AKEDIRI;97752
8201012021;820101;PORNITY;97752
8201012022;820101;BUKU MATITI;97752
8201012023;820101;TODOWONGI;97752
8201012024;820101;TUADA;97752
8201012025;820101;MATUI;97752
8201012026;820101;BUKU BUALAWA;97752
8201012027;820101;TAURO;97752
8201012034;820101;HATE BICARA;97752
8201012035;820101;GUARIA;97752
8201012036;820101;PATENG;NULL
8201012037;820101;BOBO JIKO;NULL
8201012038;820101;ULO;NULL
8201012039;820101;KURIPASAI;NULL
8201012040;820101;BUKU MAADU;NULL
8201022001;820102;KEDI;97755
8201022002;820102;SOASIO;97755
8201022003;820102;TOTALA;97755
8201022004;820102;TOLOFUO;97755
8201022005;820102;TUGUIS;97755
8201022006;820102;TASYE;97755
8201022007;820102;LABA BESAR;97755
8201022008;820102;LABA KECIL;97755
8201022009;820102;JANO;97755
8201022010;820102;BAKUN;97755
8201022011;820102;BUO;97755
8201022012;820102;BAKUN PANTE;97755
8201022013;820102;BARATAKU;97755
8201022014;820102;GAM KAHE;97755
8201022015;820102;PUMA DADAR;97755
8201022016;820102;BAJA;97755
8201022018;820102;KAHATOLA;97755
8201022019;820102;BOSALA;97755
8201022020;820102;SALU;97755
8201022021;820102;TOSOMOLO;97755
8201022022;820102;JANGE LILI;NULL
8201022023;820102;BANTOLI;NULL
8201022024;820102;LINGGUA;NULL
8201022025;820102;TOMODO;NULL
8201022026;820102;TOTALA JAYA;NULL
8201022027;820102;BILOTE;NULL
8201022028;820102;ARUKU;NULL
8201032012;820103;TOGOLA WAYOLI;97754
8201032013;820103;TOGOLA SANGIR;97754
8201032014;820103;TAHAFO;97754
8201032015;820103;TONGUTE TERNATE;97754
8201032016;820103;AKESIBU;97754
8201032017;820103;MARITANGO;97754
8201032018;820103;KIE ICI;97754
8201032019;820103;TONGUTE GOIN;97754
8201032020;820103;TUNGUTE SUNGI;97754
8201032021;820103;GAM ICI;97754
8201032022;820103;TOBAOL;97754
8201032023;820103;GAMLAMO;97752
8201032037;820103;NAGA;97754
8201032040;820103;SOANA MASUNGI;NULL
8201032041;820103;TONGUTE TERNATE SELATAN;NULL
8201032042;820103;AKE BOSO;NULL
8201032043;820103;KAMPUNG BARU;NULL
8201042001;820104;SUSUPU;97753
8201042002;820104;LAKO AKELAMO;97753
8201042003;820104;TARUBA;97753
8201042004;820104;TODAHE;97753
8201042005;820104;PEOT;97753
8201042006;820104;SASUR;97753
8201042007;820104;GORO GORO;97753
8201042008;820104;TACIM;97753
8201042009;820104;BALISOANG;97753
8201042010;820104;WORAT-WORAT;97753
8201042011;820104;TACICI;97753
8201042012;820104;TARAUDU;97753
8201042013;820104;GOLO;97753
8201042028;820104;LAKO AKEDERI;97753
8201042029;820104;JARA KORE;97753
8201042030;820104;ROPU TENGAH BALU;97753
