id;district_id;name;zip_code
1301012001;130101;INDERAPURA;NULL
1301012002;130101;MUARO SAKAI INDERAPURA;NULL
1301012003;130101;TIGA SEPAKAT INDERAPURA;NULL
1301012004;130101;INDERAPURA BARAT;NULL
1301012005;130101;KUDO-KUDO INDERAPURA;NULL
1301012006;130101;INDERAPURA SELATAN;NULL
1301012009;130101;SIMPANG LAMA INDERAPURA;NULL
1301012010;130101;TIGO SUNGAI INDERAPURA;NULL
1301012011;130101;TLUK AMPLU INDERAPURA;NULL
1301012012;130101;INDERAPURA TENGAH;NULL
1301022001;130102;PELANGAI;NULL
1301022002;130102;SUNGAI TUNU;NULL
1301022003;130102;SUNGAI TUNU UTARA;NULL
1301022004;130102;SUNGAI TUNU BARAT;NULL
1301022005;130102;NYIUR MELAMBAI PELANGAI;NULL
1301022006;130102;SUNGAI LIKU PELANGAI;NULL
1301022007;130102;KOTO VIII PELANGAI;NULL
1301022008;130102;PELANGAI GADANG;NULL
1301022009;130102;PELANGAI KACIAK;NULL
1301022010;130102;PASIA PELANGAI;NULL
1301032001;130103;KAMBANG;NULL
1301032002;130103;LAKITAN;NULL
1301032003;130103;KAMBANG UTARA;NULL
1301032004;130103;KAMBANG TIMUR;NULL
1301032005;130103;KAMBANG BARAT;NULL
1301032006;130103;LAKITAN UTARA;NULL
1301032007;130103;LAKITAN SELATAN;NULL
1301032008;130103;LAKITAN TIMUR;NULL
1301032009;130103;LAKITAN TENGAH;NULL
1301042001;130104;IV KOTO HILIE;NULL
1301042002;130104;IV KOTO MUDIEK;NULL
1301042003;130104;TALUAK;NULL
1301042004;130104;KOTO NAN DUO IV KOTO HILIE;NULL
1301042005;130104;KOTO NAN TIGO IV KOTO HILIE;NULL
1301042006;130104;TERATAK TEMPATIH IV KOTO MUDIEK;NULL
1301042007;130104;TUIK IV KOTO MUDIEK;NULL
1301042008;130104;SUNGAI NYALO IV KOTO MUDIEK;NULL
1301042009;130104;TALUK TIGO SAKATO;NULL
1301052001;130105;PAINAN;NULL
1301052002;130105;TAMBANG;NULL
1301052003;130105;SALIDO;NULL
1301052004;130105;LUMPO;NULL
1301052005;130105;BUNGA PASANG SALIDO;NULL
1301052006;130105;SAGO SALIDO;NULL
1301052007;130105;SALIDO SARI BULAN;NULL
1301052008;130105;KOTO RAWANG;NULL
1301052009;130105;LIMAU GADANG LUMPO;NULL
1301052010;130105;BATU KUNIK LUMPO;NULL
1301052011;130105;TARATAK TANGAH LUMPO;NULL
1301052012;130105;AMPUAN LUMPO;NULL
1301052013;130105;AMPANG TAREH LUMPO;NULL
1301052014;130105;BALAI SINAYAN LUMPO;NULL
1301052015;130105;SUNGAI GAYO LUMPO;NULL
1301052016;130105;SUNGAI SARIAK LUMPO;NULL
1301052017;130105;BUKIK KACIAK LUMPO;NULL
1301052018;130105;GUNUNG BUNGKUAK LUMPO;NULL
1301052019;130105;PAINAN SELATAN PAINAN;NULL
1301052020;130105;PAINAN TIMUR PAINAN;NULL
1301062005;130106;KOTO BERAPAK;NULL
1301062006;130106;TALAOK;NULL
1301062007;130106;PASAR BARU;NULL
1301062008;130106;GURUN PANJANG;NULL
1301062009;130106;API-API PASAR BARU;NULL
1301062010;130106;TANJUNG DURIAN PASAR BARU;NULL
1301062011;130106;ASAM KAMBA PASAR BARU;NULL
1301062012;130106;SAWAH LAWEH PASAR BARU;NULL
1301062013;130106;KAPEH PANJI JAYA TALAOK;NULL
1301062014;130106;AUR BEGALUNG TALAOK;NULL
1301062015;130106;KAPELGAM KOTO BERAPAK;NULL
1301062016;130106;KOTO BARU KOTO BERAPAK;NULL
1301062017;130106;KUBANG KOTO BERAPAK;NULL
1301062018;130106;KAPUJAN KOTO BERAPAK;NULL
1301062019;130106;GURUN PANJANG UTARA;NULL
1301062020;130106;GURUN PANJANG BARAT;NULL
1301062021;130106;GURUN PANJANG SELATAN;NULL
1301072001;130107;SIGUNTUR;NULL
1301072002;130107;SUNGAI PINANG;NULL
1301072003;130107;DUKU;NULL
1301072004;130107;BATU HAMPA;NULL
1301072005;130107;NANGGALO;NULL
1301072006;130107;AMPANG PULAI;NULL
1301072007;130107;KAPUH;NULL
1301072008;130107;BARUNG-BARUNG BALANTAI;NULL
1301072009;130107;BARUNG-BARUNG BALANTAI SELATAN;NULL
1301072010;130107;MANDEH;NULL
1301072011;130107;KAPUAH UTARA;NULL
1301072012;130107;TARATAK SUNGAI LUNDANG;NULL
1301072013;130107;SIGUNTUR TUA;NULL
1301072014;130107;KAMPUNG BARU KORONG NAN AMPEK;NULL
1301072015;130107;DUKU UTARA;NULL
1301072016;130107;PULAU KARAM AMPANG PULAI;NULL
1301072017;130107;JINANG KAMPUNG PANSUR AMPANG PULAI;NULL
1301072018;130107;CEROCOK ANAU AMPANG PULAI;NULL
1301072019;130107;SUNGAI NYALO MUDIAK AIA;NULL
1301072020;130107;BATU HAMPAR SELATAN;NULL
1301072021;130107;BARUNG-BARUNG BALANTAI TIMUR;NULL
1301072022;130107;BARUNG-BARUNG BALANTAI TENGAH;NULL
1301072023;130107;SETARA NANGGALO;NULL
1301082001;130108;TARATAK;NULL
1301082002;130108;SURANTIH;NULL
1301082003;130108;AMPING PARAK;NULL
1301082004;130108;AMPING PARAK TIMUR;NULL
1301082005;130108;KOTO TARATAK;NULL
1301082006;130108;LANSANO TARATAK;NULL
1301082007;130108;AUR DURI SURANTIH;NULL
1301082008;130108;RAWANG GUNUNG MALELO SURANTIH;NULL
1301082009;130108;KOTO NAN TIGO SELATAN SURANTIH;NULL
1301082010;130108;KOTO NAN TIGO UTARA SURANTIH;NULL
1301082011;130108;GANTING MUDIAK SELATAN SURANTIH;NULL
1301082012;130108;GANTING MUDIAK UTARA SURANTIH;NULL
1301092001;130109;PUNGGASAN;NULL
1301092002;130109;AIR HAJI;NULL
1301092003;130109;PUNGGASAN UTARA;NULL
1301092004;130109;PUNGGASAN TIMUR;NULL
1301092005;130109;PADANG XI PUNGGASAN;NULL
1301092006;130109;LAGAN MUDIK PUNGGASAN;NULL
1301092007;130109;LAGAN HILIR PUNGGASAN;NULL
1301092008;130109;AIR HAJI TENGGARA;NULL
1301092009;130109;PASAR LAMA MUARA AIR HAJI;NULL
1301092010;130109;PASAR BUKIT AIR HAJI;NULL
1301092011;130109;AIR HAJI BARAT;NULL
1301092012;130109;AIR HAJI TENGAH;NULL
1301092013;130109;RANTAU SIMALENANG AIR HAJI;NULL
1301092014;130109;MUARA GADANG AIR HAJI;NULL
1301092015;130109;SUNGAI SIRAH AIR HAJI;NULL
1301092016;130109;MUARA KANDIS PUNGGASAN;NULL
1301102001;130110;LUNANG;NULL
1301102003;130110;LUNANG UTARA;NULL
1301102004;130110;LUNANG SELATAN;NULL
1301102005;130110;LUNANG BARAT;NULL
1301102015;130110;SINDANG LUNANG;NULL
1301102016;130110;PONDOK PARIAN LUNANG;NULL
1301102017;130110;LUNANG TENGAH;NULL
1301102018;130110;LUNANG SATU;NULL
1301102019;130110;LUNANG DUA;NULL
1301102020;130110;LUNANG TIGA;NULL
1301112001;130111;TAPAN;NULL
1301112002;130111;PASAR TAPAN;NULL
1301112007;130111;BATANG ARAH TAPAN;NULL
1301112008;130111;AMPANG TULAK TAPAN;NULL
1301112009;130111;TANJUNG PONDOK TAPAN;NULL
1301112010;130111;BATANG BETUNG TAPAN;NULL
1301112016;130111;BUKIT BUAI TAPAN;NULL
1301112017;130111;RIAK DANAU TAPAN;NULL
1301112018;130111;KOTO ANAU TAPAN;NULL
1301112019;130111;DUSUN BARU TAPAN;NULL
1301122001;130112;PULUIK-PULUIK;NULL
1301122002;130112;KOTO RANAH;NULL
1301122003;130112;MUARO AIE;NULL
1301122004;130112;PANCUANG TABA;NULL
1301122005;130112;PULUIK-PULUIK SELATAN;NULL
1301122006;130112;LIMAU GADANG PANCUNG TABA;NULL
1301132001;130113;INDERAPURA UTARA;NULL
1301132002;130113;MUARA INDERAPURA;NULL
1301132003;130113;DAMAR LAPAN BATANG INDERAPURA;NULL
1301132004;130113;LALANG PANJANG INDERAPURA;NULL
1301132005;130113;PALOKAN INDERAPURA;NULL
1301132006;130113;LUBUK BETUNG INDERAPURA;NULL
1301132007;130113;TLUK KUALO INDERAPURA;NULL
1301132008;130113;TANAH BAKALI INDERAPURA;NULL
1301132009;130113;INDERAPURA TIMUR;NULL
1301132010;130113;PULAU RAJO INDERAPURA;NULL
1301142001;130114;SUNGAI GAMBIR SAKO TAPAN;NULL
1301142002;130114;LIMAU PURUT TAPAN;NULL
1301142003;130114;TALANG BALARIK TAPAN;NULL
1301142004;130114;TEBING TINGGI TAPAN;NULL
1301142005;130114;BINJAI TAPAN;NULL
1301142006;130114;SUNGAI PINANG TAPAN;NULL
1301142007;130114;TALANG KOTO PULAI TAPAN;NULL
1301142008;130114;KAMPUNG TENGAH TAPAN;NULL
1301142009;130114;KUBU TAPAN;NULL
1301142010;130114;SIMPANG GUNUNG TAPAN;NULL
1301152001;130115;SILAUT;NULL
1301152002;130115;SUNGAI SIRAH;NULL
1301152003;130115;SUNGAI SARIK;NULL
1301152004;130115;SUNGAI PULAI;NULL
1301152005;130115;PASIR BINJAI;NULL
1301152006;130115;TALANG BINJAI;NULL
1301152007;130115;DURIAN SERIBU;NULL
1301152008;130115;LUBUK BUNTA;NULL
1301152009;130115;AIR HITAM;NULL
1301152010;130115;SAMBUNGO;NULL
1302032001;130203;LOLO;NULL
1302032002;130203;SURIAN;NULL
1302042001;130204;ALAHAN PANJANG;NULL
1302042002;130204;SUNGAI NANAM;NULL
1302042003;130204;SALIMPAT;NULL
1302042004;130204;AIE DINGIN;NULL
1302052001;130205;SUPAYANG;NULL
1302052002;130205;SIRUKAM;NULL
1302052003;130205;AIE LUO;NULL
1302062001;130206;BATU BANYAK;NULL
1302062002;130206;BATU BAJANJANG;NULL
1302062003;130206;KOTO LAWEH;NULL
1302062004;130206;LIMAU LUNGGO;NULL
1302062005;130206;KOTO GADANG KOTO ANAU;NULL
1302062006;130206;SELAYO TANANG B. SILEH;NULL
1302072001;130207;CUPAK;NULL
1302072002;130207;TALANG;NULL
1302072003;130207;KOTO GADANG GUGUAK;NULL
1302072004;130207;JAWI JAWI;NULL
1302072005;130207;SUNGAI JANIAH;NULL
1302072006;130207;BATANG BARUS;NULL
1302072007;130207;AIE BATUMBUAK;NULL
1302072008;130207;KOTO GAEK GUGUK;NULL
1302082001;130208;MUARO PANEH;NULL
1302082002;130208;KINARI;NULL
1302082003;130208;BUKIT TANDANG;NULL
1302082004;130208;PARAMBAHAN;NULL
1302082005;130208;DILAM;NULL
1302092001;130209;TARUANG-TARUANG;NULL
1302092002;130209;SIARO-ARO;NULL
1302092003;130209;PIANGGU;NULL
1302092004;130209;SUNGAI DURIAN;NULL
1302092005;130209;BUKIK BAIS;NULL
1302092006;130209;SUNGAI JAMBUR;NULL
1302092007;130209;GUGUAK SARAI;NULL
1302092008;130209;KOTO LAWEH;NULL
1302092009;130209;INDUDUR;NULL
1302102001;130210;KOTO BARU;NULL
1302102002;130210;SELAYO;NULL
1302102003;130210;PANYAKALAN;NULL
1302102004;130210;GAUNG;NULL
1302102005;130210;GANTUANG CIRI;NULL
1302102006;130210;SAOK LAWEH;NULL
1302102007;130210;KOTO HILALANG;NULL
1302102008;130210;TANJUNG BINGKUNG;NULL
1302112001;130211;SUMANI;NULL
1302112002;130211;TIKALAK;NULL
1302112003;130211;KOTO SANI;NULL
1302112004;130211;SINGKARAK;NULL
1302112005;130211;ARIPAN;NULL
1302112006;130211;KACANG;NULL
1302112007;130211;TANJUNG ALAI;NULL
1302112008;130211;SANIANGBAKA;NULL
1302122001;130212;SULIT AIR;NULL
1302122002;130212;TANJUNG BALIK;NULL
1302122003;130212;PANINJAUAN;NULL
1302122004;130212;KUNCIR;NULL
1302122005;130212;KATIALO;NULL
1302122006;130212;PASILIHAN;NULL
1302122007;130212;BUKIT KANDUANG;NULL
1302122008;130212;SIBARAMBANG;NULL
1302122009;130212;LABUH PANJANG;NULL
1302132001;130213;PANINGGAHAN;NULL
1302132002;130213;MUARO PINGAI;NULL
1302172001;130217;TALANG BABUNGO;NULL
1302172002;130217;SARIAK ALAHAN TIGO;NULL
1302172003;130217;SUNGAI ABU;NULL
1302182001;130218;RANGKIANG LULUIH;NULL
1302182002;130218;BATU BAJANJANG;NULL
1302182003;130218;GARABAK DATA;NULL
1302182004;130218;TANJUNG BALIK SUMISO;NULL
1302182005;130218;SIMANAU;NULL
1302192001;130219;SIMPANG TJ. NAN IV;NULL
1302192002;130219;KAMPUNG BATU DALAM;NULL
1303032001;130303;TIMBULUN;NULL
1303032002;130303;TANJUNG GADANG;NULL
1303032003;130303;TARATAK BARU;NULL
1303032004;130303;PULASAN;NULL
1303032005;130303;LANGKI;NULL
1303032006;130303;SIBAKUR;NULL
1303032007;130303;TANJUNG LOLO;NULL
1303032008;130303;TARATAK BARU UTARA;NULL
1303032009;130303;SINYAMU;NULL
1303042001;130304;MUARO;NULL
1303042002;130304;KANDANG BARU;NULL
1303042003;130304;SILOKEK;NULL
1303042004;130304;PEMATANG PANJANG;NULL
1303042005;130304;SOLOK AMBAH;NULL
1303042006;130304;PARU;NULL
1303042007;130304;DURIAN GADANG;NULL
1303042008;130304;AIE ANGEK;NULL
1303042009;130304;SIJUNJUNG;NULL
1303052001;130305;PALANGKI;NULL
1303052002;130305;KOTO BARU;NULL
1303052003;130305;MUARO BODI;NULL
1303052004;130305;MUNDAM SAKTI;NULL
1303052005;130305;KOTO TUO;NULL
1303062001;130306;SUNGAI LANSEK;NULL
1303062002;130306;KAMANG;NULL
1303062003;130306;MUARO TAKUANG;NULL
1303062004;130306;AIE AMO;NULL
1303062005;130306;SUNGAI BATUANG;NULL
1303062006;130306;KUNANGAN PARIK RANTANG;NULL
1303062007;130306;TANJUNG KALIANG;NULL
1303062008;130306;PADANG TAROK;NULL
1303062009;130306;SIAUR;NULL
1303062010;130306;LUBUK TARANTANG;NULL
1303062011;130306;MALORO;NULL
1303072001;130307;LUBUAK TAROK;NULL
1303072002;130307;LALAN;NULL
1303072003;130307;BULUAH KASOK;NULL
1303072004;130307;KAMPUNG DALAM;NULL
1303072005;130307;SILONGO;NULL
1303072006;130307;LATANG;NULL
1303082001;130308;LIMO KOTO;NULL
1303082002;130308;PALALUAR;NULL
