id;district_id;name;zip_code
6401012009;640101;SAMURANGGAU;76252
6401012010;640101;BUSUI;76252
6401012011;640101;BATU KAJANG;76252
6401012012;640101;LEGAI;76252
6401012013;640101;SUNGAI TERIK;NULL
6401012014;640101;KASUNGAI;76252
6401012015;640101;RANTAU BUTA;76252
6401012016;640101;RANTAU LAYUNG;76252
6401012017;640101;SONGKA;76252
6401022004;640102;KELADEN;NULL
6401022006;640102;TANJUNG ARU;NULL
6401022007;640102;LABUANGKALLO;76261
6401022012;640102;LORI;76261
6401022013;640102;SELENGOT;76261
6401022014;640102;RANDOM;76261
6401022015;640102;SENIPAH;76261
6401032001;640103;LEMPESU;76271
6401032002;640103;BEKOSO;76271
6401032003;640103;DAMIT;76271
6401032004;640103;SUATANG;76271
6401032005;640103;SULILIRAN;76271
6401032006;640103;PASIR BELENGKONG;76271
6401032007;640103;SANGKURIMAN;76271
6401032008;640103;LABURAN;76271
6401032009;640103;SULILIRAN BARU;76271
6401032010;640103;KERESIK BURA;NULL
6401032011;640103;LABURAN BARU;76271
6401032012;640103;SENIUNG JAYA;76271
6401032013;640103;SUNGE BATU;76271
6401032014;640103;OLONG PINANG;76271
6401032015;640103;SUATANG KETEBAN;76271
6401041001;640104;TANAH GROGOT;76211
6401042002;640104;JANJU;76212
6401042003;640104;TEPIAN BATANG;76213
6401042004;640104;TANAH PERIUK;76214
6401042005;640104;PEPARA;76219
6401042006;640104;SUNGAI TUAK;NULL
6401042007;640104;SEMPULANG;76219
6401042008;640104;JONE;76215
6401042009;640104;RANTAU PANJANG;76219
6401042010;640104;MUARA PASIR;NULL
6401042011;640104;PADANG PENGRAPAT;76219
6401042012;640104;PEREPAT;NULL
6401042013;640104;PULAU RANTAU;NULL
6401042014;640104;SUNGAI LANGIR;NULL
6401042015;640104;TAPIS;NULL
6401042016;640104;SENAKEN;NULL
6401051001;640105;KUARO;76281
6401052002;640105;LOLO;NULL
6401052003;640105;SANDELEY;76281
6401052004;640105;HARAPAN BARU;NULL
6401052005;640105;RANGAN;76281
6401052006;640105;MODANG;76281
6401052007;640105;PASIR MAYANG;76281
6401052008;640105;KERTA BUMI;76281
6401052009;640105;PONDANG BARU;76281
6401052010;640105;PADANG JAYA;76281
6401052011;640105;KENDAROM;76281
